Sembol,Tarih,Fiyat (Son),EMA20_gt_EMA50_gt_EMA200,MACD,MACD_Signal,MACD_Positive,ADX,RSI,OBV_Diff,BB_Low,BB_Mavg,BB_High,BB_W,ATRP_14,STOP Fiyat,TP Fiyat,GUNLUK_FARK,Haftalık Değişim (%),20G Değişim (%),Aylık Değişim (%),Ortalama Hacim (TL),Dipten Uzaklık (%),ATH'ye Uzaklık (%),ATH Breakout,ATH Dip Potansiyeli,SMA5_137_1d_Sinyal,SMA5_137_1d_Sinyal_Filt_Numeric,SMA5_137_4h_Sinyal_Filt_Numeric,Confirmed_BUY,Confirmed_SELL,Kirilim_BreakoutScore,Kirilim_PCTB,Kirilim_BBW_Squeeze,Kirilim_NEAR_10D_BRK,Kirilim_NEAR_20D_BRK,Kirilim_VRATIO10,Kirilim_CMF20,Kirilim_OBV_SLOPE5,Kirilim_ADX_SLOPE5,Kirilim_ATRP,Kirilim_DIST_HIGH,Kirilim_PASS_STRICT,Kirilim_PASS_LIGHT,Mul_KISA_VADE_PUAN,Mul_ORTA_VADE_PUAN,Mul_ANA_PUAN,Mul_RSI14,Mul_ADX14,Mul_ATR14,Mul_EMA21_gt_SMA50_gt_SMA200,SDIP_SCORE,KurumScore_Norm,BreakoutScore_Norm,MultiTFScore_Norm,MomentumScore_Norm,DipScore_Norm,RAW_SCORE,RISK_PENALTY,LOW_RISK_SCORE,TomorrowScore,Tomorrow_Adj
BEGYO,2026-02-06,4.7800,0,-0.0429,-0.0458,1,15.6056,44.4284,18400406.0000,4.6782,4.8360,4.9938,6.5254,0.0338,4.5400,5.0200,0.0000,0.0000,-1.2397,-0.6237,71233917,1.9200,75.8900,0,100,-,0,0,0,0,16.9200,0.3230,True,False,False,1.2900,-0.2640,14684319.0000,-1.2200,0.0338,0.7617,False,False,13,0,26,44.4284,15.6056,0.1616,0,4,0.0000,16.9200,6.0000,32.5000,32.0000,14.2100,-2.5900,11.6200,14.7400,0.0000
AKMGY,2026-02-06,216.8000,0,4.7979,3.2976,1,24.2690,59.7523,-16840.0000,191.4841,208.6800,225.8759,16.4806,0.0327,206.1500,227.4500,-2.3423,3.2381,8.5085,8.6717,6184545,19.5600,16.0500,0,0,-,0,0,1,0,19.2400,0.7360,True,False,False,0.5500,0.1750,78136.0000,5.1100,0.0327,0.2066,False,False,4,8,16,59.7523,24.2690,7.0981,0,2,0.0000,19.2400,16.0000,18.0000,16.0000,14.2100,-13.5000,0.7100,5.2000,-10.0000
AGYO,2026-02-06,7.7000,1,0.1107,0.1259,0,31.9196,55.7374,325656.0000,7.1952,7.6380,8.0808,11.5956,0.0252,7.4100,7.9900,0.1300,1.4493,5.1913,4.9046,4748376,32.3000,18.9500,0,0,-,0,0,0,0,26.3300,0.5700,True,False,False,0.5500,0.2310,1787769.0000,-3.2100,0.0252,0.0833,False,False,2,11,15,55.7374,31.9196,0.1937,1,2,0.0000,26.3300,8.0000,16.0000,16.0000,14.2100,-15.1200,-0.9100,-0.4700,-16.2000
KLSER,2026-02-06,28.3000,0,0.2404,0.1695,1,24.5917,55.2453,-2060523.0000,26.5131,27.7990,29.0849,9.2514,0.0234,27.3100,29.2900,-2.4138,0.3546,5.1263,5.0483,55658690,6.7100,39.0600,0,100,-,0,0,0,0,18.1100,0.6950,True,False,False,0.9900,-0.1670,3152004.0000,2.5800,0.0234,0.2343,False,False,11,5,27,55.2453,24.5917,0.6628,0,3,0.0000,18.1100,6.0000,32.5000,24.0000,14.2000,-2.2300,11.9700,13.1700,-1.6500
ALCAR,2026-02-06,885.5000,0,1.3367,3.8999,0,20.4130,50.6056,76003.0000,844.8004,889.9250,935.0496,10.1412,0.0312,844.0500,926.9500,0.8542,0.0565,3.6885,4.3606,38177756,10.1300,30.9300,0,100,-,0,0,0,0,16.1700,0.4510,True,False,False,1.7600,-0.3260,167260.0000,-4.1600,0.0312,0.3363,False,False,16,0,32,50.6056,20.4130,27.6343,0,5,0.0000,16.1700,0.0000,40.0000,40.0000,14.1400,0.0000,14.1400,14.4700,0.0000
TLMAN,2026-02-06,99.3000,1,1.1671,1.0782,1,22.1687,51.5871,-234406.0000,93.2001,98.7050,104.2099,11.1542,0.0308,94.7200,103.8800,-0.7000,-1.6832,5.9765,5.4700,26060754,36.1200,16.0600,0,0,-,0,0,0,0,10.2400,0.5540,True,False,False,0.9300,-0.0870,70585.0000,0.7000,0.0308,0.1676,False,False,10,13,33,51.5871,22.1687,3.0558,1,2,0.0000,10.2400,14.0000,38.0000,16.0000,14.1400,-13.5000,0.6400,-0.9000,-15.0000
GENTS,2026-02-06,10.3300,1,0.1112,0.3939,0,24.2582,37.8645,-21050436.0000,9.5111,11.8165,14.1219,39.0201,0.0698,9.2500,11.4100,-3.9963,-18.0159,4.6606,2.4802,163499136,134.8600,22.4500,0,100,-,0,0,0,0,13.7300,0.1780,False,False,False,1.5600,0.0940,-44113148.0000,-2.9500,0.0698,0.2416,False,False,16,0,32,37.8645,24.2582,0.7215,0,2,0.0000,13.7300,8.0000,40.0000,16.0000,14.1300,0.0000,14.1300,14.2900,0.0000
YBTAS,2026-02-06,20.6000,0,-0.3814,-0.5262,1,22.3054,52.2859,92911.0000,19.0538,20.1115,21.1692,10.5182,0.0169,20.0800,21.1200,0.8815,6.3500,0.0000,1.9802,2497820,8.4200,72.6600,0,100,-,0,0,1,0,21.8300,0.7310,True,True,False,0.7700,-0.2010,252642.0000,-1.7000,0.0169,0.7266,False,False,-1,0,-2,52.2859,22.3054,0.3483,0,4,0.0000,25.8300,16.0000,0.0000,32.0000,14.1200,-17.9200,-3.8000,2.6600,-13.2700
HDFGS,2026-02-06,3.1400,0,-0.0395,-0.0305,0,14.2090,46.8952,-70310955.0000,2.7389,3.2780,3.8171,32.8917,0.0715,2.8000,3.4800,-3.0864,5.3691,-19.6931,-16.4894,409664952,173.0400,47.9300,0,100,-,0,0,0,0,14.0000,0.3720,True,False,False,0.6300,-0.3660,457944336.0000,-1.7200,0.0715,0.5047,False,False,19,8,46,46.8952,14.2090,0.2245,1,0,0.0000,14.0000,0.0000,55.5000,0.0000,14.0500,-4.0900,9.9600,13.9300,0.0000
GEREL,2026-02-06,17.8700,0,-0.5139,-0.3419,0,18.4043,44.5662,16368951.0000,16.7398,18.5335,20.3272,19.3567,0.0411,16.7700,18.9700,8.6983,-1.8671,-6.2434,-2.4031,123382030,126.2000,31.5800,0,100,-,0,0,0,1,17.0200,0.3150,True,False,False,2.1000,-0.2090,-4523035.0000,0.2300,0.0411,0.3469,False,False,16,0,32,44.5662,18.4043,0.7344,0,4,0.0000,17.0200,0.0000,40.0000,32.0000,14.0200,0.0000,14.0200,14.4100,0.0000
DGATE,2026-02-06,73.0000,1,1.8880,2.5456,0,33.6645,46.1210,-185858.0000,69.7081,76.0025,82.2969,16.5637,0.0411,68.5000,77.5000,-1.9476,-5.9884,4.1369,2.0266,25417661,61.7900,20.4400,0,100,-,0,0,0,0,27.4600,0.2610,True,False,False,0.5700,0.2900,-933195.0000,-6.8000,0.0411,0.2125,False,False,4,0,8,46.1210,33.6645,2.9976,0,3,0.0000,27.4600,8.0000,10.0000,24.0000,13.9600,-13.5000,0.4600,0.6800,-15.0000
OTKAR,2026-02-06,438.5000,0,-12.7963,-14.1930,1,26.0505,44.6950,1419738.0000,368.3370,447.7750,527.2130,35.4812,0.0335,416.4500,460.5500,1.4459,1.5046,-13.9352,-10.3730,659833795,21.7200,23.7400,0,100,-,0,0,0,0,14.5200,0.4420,True,False,False,1.0500,-0.2910,-152043.0000,-2.5500,0.0335,0.2491,False,False,16,0,32,44.6950,26.0505,14.7001,0,2,0.0000,14.5200,6.0000,40.0000,16.0000,13.8900,0.0000,13.8900,14.1100,0.0000
MTRYO,2026-02-06,10.3100,1,0.1686,0.2323,0,32.3613,51.6449,429991.0000,8.6381,10.6965,12.7549,38.4881,0.0687,9.2500,11.3700,2.0792,3.1000,-7.2007,-1.4340,16854070,70.3300,36.0500,0,100,-,0,0,0,0,16.4600,0.4060,False,False,False,0.4400,0.0020,2069289.0000,-1.4900,0.0687,0.2703,False,False,10,8,28,51.6449,32.3613,0.7078,1,2,0.0000,16.4600,8.0000,33.0000,16.0000,13.8400,-13.5000,0.3400,-0.6700,-15.0000
KFEIN,2026-02-06,9.2400,0,0.1297,0.1223,1,22.2522,54.2499,2829671.0000,8.5944,9.1270,9.6596,11.6713,0.0311,8.8100,9.6700,0.1083,-0.8584,5.8419,6.2069,41399925,9.8700,29.9500,0,100,-,0,0,0,0,14.3800,0.6060,True,False,False,0.5900,-0.0520,3972734.0000,-3.6100,0.0311,0.3280,False,False,13,5,31,54.2499,22.2522,0.2869,0,3,0.0000,14.3800,6.0000,37.5000,24.0000,13.8200,0.0000,13.8200,14.0800,0.0000
NETAS,2026-02-06,62.2000,0,1.1990,1.2896,0,30.6928,47.9208,-415192.0000,57.1614,63.1950,69.2286,19.0951,0.0444,58.0500,66.3500,-2.2013,-6.6066,8.5515,9.5070,53532452,42.7300,36.3400,0,100,-,0,0,0,0,18.6900,0.4180,True,False,False,0.3300,-0.0510,-1756597.0000,5.4800,0.0444,0.3449,False,False,16,0,32,47.9208,30.6928,2.7638,0,2,0.0000,18.6900,0.0000,40.0000,16.0000,13.7700,0.0000,13.7700,14.2800,0.0000
ARENA,2026-02-06,28.6200,0,0.2856,0.4841,0,28.1728,44.8743,-866152.0000,28.8622,29.9740,31.0858,7.4182,0.0405,26.8800,30.3600,-3.3761,-3.6364,0.9168,5.4532,46170503,9.4000,45.8000,0,100,-,0,0,0,0,16.1700,-0.1090,True,False,False,0.7200,-0.1880,-422599.0000,-5.4300,0.0405,0.4763,False,False,16,0,32,44.8743,28.1728,1.1592,0,4,0.0000,16.1700,0.0000,40.0000,32.0000,13.7400,0.0000,13.7400,14.0700,0.0000
ODAS,2026-02-06,5.7200,0,0.1424,0.1096,1,22.8613,56.3014,55311605.0000,4.8223,5.4560,6.0897,23.2306,0.0394,5.3800,6.0600,1.2389,-1.2090,11.9374,9.1603,462230868,25.4400,27.7800,0,100,-,0,0,0,0,13.6100,0.7080,True,False,False,0.5200,0.0020,-31714612.0000,2.2500,0.0394,0.1475,False,False,13,8,34,56.3014,22.8613,0.2253,0,2,0.0000,13.6100,6.0000,40.5000,16.0000,13.6800,0.0000,13.6800,13.8200,0.0000
ULAS,2026-02-06,30.0400,0,-0.0603,-0.0585,0,27.8110,49.8690,434628.0000,28.6191,30.2770,31.9349,10.9513,0.0420,28.1500,31.9300,0.2670,0.8054,4.6690,5.1085,11673979,44.5600,24.3300,0,100,-,0,0,0,0,20.8000,0.4290,True,False,False,1.1600,0.1480,461243.0000,-0.6700,0.0420,0.3120,False,False,10,8,28,49.8690,27.8110,1.2618,1,3,0.0000,20.8000,0.0000,33.0000,24.0000,13.6700,-13.5000,0.1700,-0.5300,-15.0000
BAKAB,2026-02-06,39.6600,1,0.4342,0.6880,0,27.9041,48.7588,-222307.0000,36.5053,40.3490,44.1927,19.0522,0.0425,37.1300,42.1900,-0.8500,-0.8004,5.9861,4.7544,17913287,45.2700,12.8000,0,0,-,0,0,0,0,15.9000,0.4100,True,False,False,0.3700,-0.1400,-635489.0000,-2.0200,0.0425,0.1785,False,False,10,8,28,48.7588,27.9041,1.6874,1,2,0.0000,15.9000,8.0000,33.0000,16.0000,13.6600,-13.5000,0.1600,-0.8900,-15.0000
TSKB,2026-02-06,13.0200,1,0.1031,0.1515,0,20.6589,45.1457,-46955576.0000,12.7521,13.3865,14.0209,9.4781,0.0321,12.3900,13.6500,-0.6107,-7.3969,-4.0531,-3.5556,639462221,29.0400,10.3900,0,0,-,0,-50,0,0,11.0700,0.2110,True,False,False,0.8400,0.1210,-141001735.0000,2.3900,0.0321,0.1161,False,False,16,0,32,45.1457,20.6589,0.4183,0,3,0.0000,11.0700,8.0000,40.0000,24.0000,13.6500,0.0000,13.6500,13.6300,0.0000
DAPGM,2026-02-06,11.3000,0,-0.3347,-0.3800,1,13.3914,48.8374,-24549361.0000,10.3211,11.0945,11.8679,13.9415,0.0560,10.3500,12.2500,-0.7030,4.2435,-5.8333,-9.0177,230860577,64.2400,40.5300,0,100,-,0,0,0,0,14.8200,0.6330,True,False,False,0.8900,-0.0940,8833645.0000,1.8900,0.0560,0.4278,False,False,16,0,32,48.8374,13.3914,0.6327,0,1,0.0000,14.8200,6.0000,40.0000,8.0000,13.5900,-4.9800,8.6100,13.8300,0.0000
YIGIT,2026-02-06,24.7000,0,0.3496,0.4716,0,29.9852,47.6810,-2599974.0000,23.1444,25.1300,27.1156,15.8027,0.0320,23.5100,25.8900,-1.4365,-3.2890,6.8339,6.7416,109223673,14.5600,59.6700,0,100,-,0,0,0,0,17.9900,0.3920,True,False,False,0.5600,-0.2680,-2454886.0000,-2.9400,0.0320,0.2305,False,False,16,0,32,47.6810,29.9852,0.7903,0,2,0.0000,17.9900,0.0000,40.0000,16.0000,13.5400,0.0000,13.5400,14.0000,0.0000
LKMNH,2026-02-06,16.7600,1,-0.1641,-0.0236,0,20.2428,41.6246,1925531.0000,16.3557,17.2985,18.2413,10.9007,0.0342,15.9000,17.6200,1.0247,-5.4176,-6.8889,-9.9893,40913687,18.7000,21.3100,0,100,-,0,0,0,1,8.2400,0.2140,True,False,False,0.7100,-0.2440,-4218949.0000,-3.3000,0.0342,0.2219,False,False,16,0,32,41.6246,20.2428,0.5738,0,5,0.0000,8.2400,8.0000,40.0000,40.0000,13.5200,0.0000,13.5200,13.3000,0.0000
ISKPL,2026-02-06,11.1100,1,-0.0295,0.0410,0,23.7988,42.7936,-12481902.0000,10.8552,11.4445,12.0338,10.2976,0.0424,10.4000,11.8200,-1.5943,-2.9694,-2.3726,-3.3913,197176357,276.4600,12.3800,0,0,-,0,0,0,0,11.8000,0.2160,True,False,False,0.7600,-0.4310,-19576478.0000,0.8700,0.0424,0.1394,False,False,16,0,32,42.7936,23.7988,0.4709,0,2,0.0000,11.8000,8.0000,40.0000,16.0000,13.4900,0.0000,13.4900,13.5200,0.0000
INVES,2026-02-06,229.0000,0,-18.9874,-11.7900,0,30.9932,26.0242,-63023.0000,207.8013,281.5250,355.2487,52.3745,0.0600,208.4000,249.6000,-1.2931,-6.9484,-37.0879,-31.1796,32290316,31.5300,72.0700,0,100,-,0,0,0,0,18.9900,0.1440,True,False,False,0.5000,-0.6900,-546893.0000,5.4300,0.0600,0.7216,False,False,16,0,32,26.0242,30.9932,13.7340,0,1,0.0000,18.9900,0.0000,40.0000,8.0000,13.4700,0.0000,13.4700,14.0000,0.0000
EGSER,2026-02-06,3.1900,0,0.0340,0.0130,1,25.0263,61.4746,-4264731.0000,2.8934,3.0595,3.2256,10.8560,0.0268,3.0600,3.3200,-1.2384,2.9032,7.4074,6.3333,17728124,13.1200,24.0500,0,100,-,0,0,0,0,29.7300,0.8930,True,False,False,0.6100,0.0690,20153509.0000,4.5800,0.0268,0.2181,False,False,0,8,8,61.4746,25.0263,0.0853,0,2,0.0000,29.7300,6.0000,8.0000,16.0000,13.4700,-14.5800,-1.1100,-0.4100,-15.8000
EUREN,2026-02-06,5.0600,0,-0.3269,-0.3803,1,21.9852,35.7055,37767445.0000,4.4479,5.1945,5.9411,28.7449,0.0411,4.7500,5.3700,0.0000,0.5964,-16.0862,-26.3464,549238844,24.3200,66.9300,0,100,-,0,0,0,0,17.9900,0.4100,True,False,False,0.6700,-0.5960,166585185.0000,-2.4700,0.0411,0.5561,False,False,13,0,26,35.7055,21.9852,0.2079,0,1,0.0000,17.9900,6.0000,32.5000,8.0000,13.3600,0.0000,13.3600,13.9700,0.0000
AKENR,2026-02-06,11.0700,0,-0.0557,-0.0678,1,11.3463,48.6145,-3982063.0000,10.8238,11.0570,11.2902,4.2190,0.0358,10.4800,11.6600,-0.3600,0.8197,1.0959,-0.8065,94205972,25.0800,24.0700,0,100,-,0,0,0,0,14.0000,0.5280,True,False,False,0.4000,-0.3150,30918441.0000,-1.1900,0.0358,0.2232,False,False,16,0,32,48.6145,11.3463,0.3960,0,1,0.0000,14.0000,6.0000,40.0000,8.0000,13.3200,-7.1900,6.1300,13.5000,0.0000
TEHOL,2026-02-06,13.9600,0,-3.5867,-3.8795,1,52.2063,24.8511,138192822.0000,10.3476,16.3360,22.3244,73.3151,0.0894,12.0900,15.8300,5.9985,1.6012,-31.9688,-32.5604,2094008829,52.5700,77.8400,0,100,-,0,0,0,0,30.6800,0.3020,False,False,False,1.2700,-0.1520,91430022.0000,4.0900,0.0894,0.7870,False,False,3,0,6,24.8511,52.2063,1.2476,0,1,0.0000,30.6800,6.0000,7.5000,8.0000,13.3000,0.0000,13.3000,15.3000,0.0000
MARBL,2026-02-06,13.5800,0,0.2312,0.3162,0,29.2322,50.0706,2967164.0000,12.5448,13.7560,14.9672,17.6098,0.0467,12.6300,14.5300,0.5181,-3.1384,0.8166,10.9477,72916589,31.3300,25.2200,0,100,-,0,0,0,0,17.2300,0.4270,True,False,False,0.4400,-0.3640,-3043514.0000,-4.1500,0.0467,0.2699,False,False,16,0,32,50.0706,29.2322,0.6339,0,2,0.0000,17.2300,0.0000,40.0000,16.0000,13.2900,0.0000,13.2900,13.6900,0.0000
MARTI,2026-02-06,2.7400,0,0.0135,0.0096,1,24.5556,46.7337,-21187814.0000,2.6180,2.7610,2.9040,10.3553,0.0338,2.6000,2.8800,-0.3636,-3.8596,0.3663,0.7353,78103300,7.4500,39.3800,0,100,-,0,0,0,0,12.5600,0.4270,True,False,False,0.5700,-0.1600,-4282084.0000,2.5600,0.0338,0.4244,False,False,13,5,31,46.7337,24.5556,0.0927,0,3,0.0000,12.5600,6.0000,37.5000,24.0000,13.2200,0.0000,13.2200,13.3500,0.0000
SANFM,2026-02-06,7.2400,0,0.0457,0.0604,0,32.7888,47.7320,-5179440.0000,6.8390,7.3080,7.7770,12.8348,0.0444,6.7600,7.7200,-1.0929,-2.0298,2.8409,4.9275,65047318,36.6800,67.4300,0,100,-,0,0,0,0,20.7900,0.4280,True,False,False,0.4000,-0.2080,-741780.0000,2.1300,0.0444,0.6647,False,False,13,0,26,47.7320,32.7888,0.3215,0,2,0.0000,20.7900,0.0000,32.5000,16.0000,13.1900,0.0000,13.1900,13.9900,0.0000
BMSCH,2026-02-06,18.4200,0,-1.1554,-1.4921,1,23.2152,41.6251,-3838505.0000,16.1523,18.3090,20.4657,23.5586,0.0750,16.3500,20.4900,-3.2055,-0.2167,-11.1861,-24.5082,125382152,98.4700,44.9200,0,100,-,0,0,0,0,13.2200,0.5260,False,False,False,0.5300,-0.1760,10861230.0000,-7.1300,0.0750,0.4492,False,False,16,0,32,41.6251,23.2152,1.3818,0,1,0.0000,13.2200,6.0000,40.0000,8.0000,13.0600,0.0000,13.0600,13.1900,0.0000
MERIT,2026-02-06,16.7200,0,-0.2912,-0.3084,1,8.1874,43.2950,1791579.0000,16.3450,16.9320,17.5190,6.9334,0.0316,15.9300,17.5100,0.2999,-0.8892,-9.4258,-8.6339,69608663,48.2000,32.0300,0,100,-,0,0,0,0,11.9800,0.3190,True,False,False,0.4700,-0.2680,5984723.0000,-1.2300,0.0316,0.3312,False,False,16,0,32,43.2950,8.1874,0.5283,0,2,0.0000,11.9800,6.0000,40.0000,16.0000,13.0500,-10.6000,2.4500,13.0900,0.0000
OSTIM,2026-02-06,3.0800,0,0.0121,-0.0013,1,17.3627,50.3053,-20331819.0000,2.9147,3.0720,3.2293,10.2410,0.0376,2.9100,3.2500,-0.9646,4.0541,3.0100,1.9868,76756490,23.0700,32.3100,0,100,-,0,0,0,0,14.0000,0.5250,True,False,False,0.6500,-0.1610,21189549.0000,6.6400,0.0376,0.3516,False,False,13,5,31,50.3053,17.3627,0.1158,0,1,0.0000,14.0000,6.0000,37.5000,8.0000,12.9000,-0.6900,12.2100,13.1300,0.0000
AKFGY,2026-02-06,2.9600,1,0.0620,0.0667,0,16.7726,54.8545,-30119784.0000,2.7859,2.9450,3.1041,10.8020,0.0306,2.8200,3.1000,-1.3333,0.3390,4.5936,11.6981,89910984,69.1400,3.2700,0,0,-,0,0,0,0,0.4000,0.5470,False,False,False,0.9100,0.0200,-86751544.0000,-1.6700,0.0306,0.0662,False,False,19,11,49,54.8545,16.7726,0.0904,1,2,0.0000,0.4000,8.0000,58.5000,16.0000,12.8800,-1.3300,11.5500,11.7400,0.0000
OZGYO,2026-02-06,2.0600,1,0.0061,0.0074,0,24.5117,48.2120,9101332.0000,2.0325,2.0730,2.1135,3.9118,0.0347,1.9500,2.1700,0.0000,-2.3697,1.4778,1.4778,33362480,98.0800,15.4900,0,0,-,0,0,0,0,12.5100,0.3400,True,False,False,0.5200,-0.3830,-22596740.0000,0.5700,0.0347,0.1874,False,False,13,0,26,48.2120,24.5117,0.0714,0,3,0.0000,12.5100,8.0000,32.5000,24.0000,12.8500,0.0000,12.8500,13.0800,0.0000
EUKYO,2026-02-06,16.4800,1,0.1549,0.1292,1,17.6513,51.1009,-320192.0000,15.0279,16.2420,17.4561,14.9496,0.0572,15.0700,17.8900,-0.7827,0.5491,1.4778,-3.0588,6605013,63.1700,20.7700,0,100,-,0,0,0,0,6.1600,0.5980,True,False,False,0.7400,-0.0120,162484.0000,2.1500,0.0572,0.2502,False,False,10,13,33,51.1009,17.6513,0.9418,1,2,0.0000,6.1600,14.0000,38.0000,16.0000,12.7900,-13.8800,-1.0900,-2.5400,-15.0000
CELHA,2026-02-06,10.2000,0,-0.0177,0.1555,0,27.6199,41.0542,-3053567.0000,10.1967,11.1820,12.1673,17.6234,0.0637,9.2300,11.1700,-2.8571,-8.6022,-3.2258,-3.5917,67598352,41.5800,74.6900,0,100,-,0,0,0,0,15.6200,0.0020,True,False,False,0.6400,-0.2560,-9852266.0000,-9.5600,0.0637,0.5792,False,False,16,0,32,41.0542,27.6199,0.6499,0,2,0.0000,15.6200,0.0000,40.0000,16.0000,12.7500,0.0000,12.7500,13.0500,0.0000
ONRYT,2026-02-06,67.9500,0,0.1486,0.8366,0,26.1987,44.8854,440224.0000,67.2579,70.9350,74.6121,10.3675,0.0332,64.5700,71.3300,1.0409,-3.1361,-5.0315,0.8160,62589234,15.5600,41.7200,0,100,-,0,0,0,0,14.2000,0.0940,True,False,False,0.6900,-0.2760,-706558.0000,-8.9700,0.0332,0.2813,False,False,16,0,32,44.8854,26.1987,2.2557,0,3,0.0000,14.2000,0.0000,40.0000,24.0000,12.6900,0.0000,12.6900,12.8800,0.0000
PLTUR,2026-02-06,21.6200,0,-0.0258,-0.0367,1,16.0453,50.8767,3470112.0000,20.7962,21.4390,22.0818,5.9966,0.0303,20.6400,22.6000,0.5581,1.1226,1.1226,0.0000,62122969,7.8800,34.5500,0,100,-,0,0,0,0,8.2900,0.6410,True,False,False,1.0900,-0.2630,363134.0000,0.2200,0.0303,0.3293,False,False,16,0,32,50.8767,16.0453,0.6550,0,4,0.0000,8.2900,6.0000,40.0000,32.0000,12.6400,-2.1100,10.5300,12.4200,0.0000
MTRKS,2026-02-06,22.6000,0,0.1780,0.2215,0,27.0673,43.5085,-1350869.0000,21.3156,23.2000,25.0844,16.2450,0.0383,21.3000,23.9000,-2.1645,-6.9193,6.9063,5.9044,35804639,31.8400,25.2600,0,100,-,0,-50,0,0,15.0700,0.3410,True,False,False,0.9200,-0.0060,-5027512.0000,-2.3500,0.0383,0.2662,False,False,16,0,32,43.5085,27.0673,0.8663,0,2,0.0000,15.0700,0.0000,40.0000,16.0000,12.5700,0.0000,12.5700,12.8300,0.0000
PAGYO,2026-02-06,89.6000,1,1.3879,1.4614,0,24.4769,59.0258,68826.0000,85.2418,88.2125,91.1832,6.7353,0.0288,85.7300,93.4700,1.6449,0.5048,4.1860,5.4118,9544344,63.6900,8.2900,0,0,-,0,0,0,0,17.3100,0.7340,True,False,False,0.7200,0.0680,135810.0000,-1.7200,0.0288,0.1547,False,False,5,11,21,59.0258,24.4769,2.5820,1,2,0.0000,17.3100,8.0000,23.5000,16.0000,12.5100,-13.9100,-1.4000,-2.0500,-15.3000
IHEVA,2026-02-06,2.3200,0,0.0244,0.0187,1,44.2444,52.7464,-1038627.0000,2.1825,2.2945,2.4065,9.7605,0.0343,2.2000,2.4400,-1.2766,-1.2766,5.4545,2.6549,7305650,22.1100,32.5600,0,100,-,0,0,0,0,26.9500,0.6140,True,False,False,0.2900,0.0300,-1690229.0000,5.1700,0.0343,0.3033,False,False,1,5,7,52.7464,44.2444,0.0796,0,2,0.0000,26.9500,6.0000,7.5000,16.0000,12.4700,-13.5000,-1.0300,-0.7900,-15.0000
TKNSA,2026-02-06,23.9800,0,0.3622,0.4356,0,26.3812,47.8777,-1439423.0000,22.6238,24.3580,26.0922,14.2390,0.0320,22.8300,25.1300,-1.3169,-5.8870,4.8994,8.5068,65805963,26.6800,40.7900,0,100,-,0,0,0,0,14.3800,0.3910,True,False,False,0.5100,-0.0880,-5832734.0000,-5.1900,0.0320,0.4197,False,False,16,0,32,47.8777,26.3812,0.7685,0,2,0.0000,14.3800,0.0000,40.0000,16.0000,12.3500,0.0000,12.3500,12.5500,0.0000
HEKTS,2026-02-06,3.1800,0,0.0445,0.0347,1,21.8637,50.4848,-112763080.0000,2.8201,3.1335,3.4469,20.0023,0.0348,3.0100,3.3500,-1.8519,-5.3571,7.0707,1.5974,415307349,11.5800,74.0200,0,100,-,0,0,0,0,9.8600,0.5740,True,False,False,0.7700,-0.0370,-255201772.0000,1.2200,0.0348,0.3966,False,False,13,5,31,50.4848,21.8637,0.1108,0,3,0.0000,9.8600,6.0000,37.5000,24.0000,12.3300,0.0000,12.3300,12.2700,0.0000
ERCB,2026-02-06,62.0000,0,-1.8678,-1.3084,0,23.3620,30.6811,-4870246.0000,64.9717,69.8750,74.7783,14.0345,0.0567,56.7200,67.2800,-3.5770,-11.1748,-10.0798,-12.6761,222469354,0.0000,43.3300,0,100,-,0,0,0,0,11.8400,-0.3030,True,False,False,1.0500,-0.5380,-26877499.0000,-3.0300,0.0567,0.4095,False,False,16,0,32,30.6811,23.3620,3.5173,0,4,0.0000,11.8400,0.0000,40.0000,32.0000,12.3100,0.0000,12.3100,12.3400,0.0000
TMSN,2026-02-06,108.0000,0,1.6875,1.6854,1,25.5977,51.8792,-759108.0000,101.8585,107.6750,113.4915,10.8038,0.0276,103.5200,112.4800,-0.4608,-4.4248,4.4487,6.0904,133001541,31.3900,21.9700,0,100,-,0,0,0,0,13.6000,0.5280,True,False,False,0.5200,-0.1020,-3042470.0000,2.4200,0.0276,0.2225,False,False,11,5,27,51.8792,25.5977,2.9835,0,2,0.0000,13.6000,6.0000,32.5000,16.0000,12.3100,-0.8100,11.5000,12.0200,-0.6000
RODRG,2026-02-06,22.0000,1,0.1064,0.1910,0,20.9327,48.4758,-395728.0000,21.3723,22.4580,23.5437,9.6685,0.0506,20.3300,23.6700,-1.5219,-2.2222,0.2735,1.5697,8947543,42.6700,36.7800,0,100,-,0,0,0,0,10.4500,0.2890,True,False,False,0.9500,0.0760,-548944.0000,-3.0300,0.0506,0.3778,False,False,10,8,28,48.4758,20.9327,1.1125,1,3,0.0000,10.4500,8.0000,33.0000,24.0000,12.2600,-13.5000,-1.2400,-2.6700,-15.0000
BOBET,2026-02-06,20.5000,0,0.2982,0.4068,0,31.2634,47.5618,-2211284.0000,20.3022,20.9800,21.6578,6.4610,0.0260,19.7000,21.3000,-2.4738,-2.0076,0.0977,-0.0975,60919486,15.5900,28.6100,0,100,-,0,0,0,0,19.2600,0.1460,True,False,False,0.6100,-0.1090,-975440.0000,-5.9800,0.0260,0.2910,False,False,11,0,22,47.5618,31.2634,0.5332,0,3,0.0000,19.2600,0.0000,27.5000,24.0000,12.2300,-1.3500,10.8800,12.0300,-1.0000
